Frame Number,Time Offset,Source,Destination,RSSI (dBm),Protocol Name,Description,This data was collected by keeping the laptop in the original position with no alteration and streaming a video on a cellphone near the laptop.
413,20.7577305,[24DEC6 11EF61],[*BROADCAST],215 (0xD7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 215 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
414,20.8167156,[80000B C94267],[*BROADCAST],215 (0xD7),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 215 dBm, Rate = Unknown, SSID = BroadCast SSID",
415,20.8176723,[80000B C94267],[*BROADCAST],215 (0xD7),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 215 dBm, Rate = Unknown, SSID = tamulink-wpa",
416,20.8185238,[80000B C94267],[*BROADCAST],215 (0xD7),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 215 dBm, Rate = Unknown, SSID = BroadCast SSID",
417,20.8586579,[80000B C94267],[*BROADCAST],215 (0xD7),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 215 dBm, Rate = Unknown, SSID = BroadCast SSID",
418,20.8636174,[24DEC6 11EF61],[*BROADCAST],215 (0xD7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 215 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
419,20.8663993,[80000B C94267],[*BROADCAST],215 (0xD7),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 215 dBm, Rate = Unknown, SSID = tamulink-wpa",
420,20.8733598,[80000B C94267],[*BROADCAST],215 (0xD7),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 215 dBm, Rate = Unknown, SSID = BroadCast SSID",
421,20.8909911,[80000B C94267],[*BROADCAST],215 (0xD7),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 215 dBm, Rate = Unknown, SSID = BroadCast SSID",
422,20.8957099,[80000B C94267],[*BROADCAST],215 (0xD7),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 215 dBm, Rate = Unknown, SSID = BroadCast SSID",
423,20.9626011,[24DEC6 11EF61],[*BROADCAST],215 (0xD7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 215 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
424,20.9918676,[80000B C94267],[*BROADCAST],215 (0xD7),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 215 dBm, Rate = Unknown, SSID = BroadCast SSID",
425,20.9997912,[80000B C94267],[*BROADCAST],215 (0xD7),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 215 dBm, Rate = Unknown, SSID = tamulink-wpa",
426,21.0006948,[80000B C94267],[*BROADCAST],215 (0xD7),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 215 dBm, Rate = Unknown, SSID = BroadCast SSID",
427,21.0633578,[80000B C94267],[*BROADCAST],215 (0xD7),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 215 dBm, Rate = Unknown, SSID = BroadCast SSID",
428,21.0643367,[80000B C94267],[*BROADCAST],215 (0xD7),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 215 dBm, Rate = Unknown, SSID = tamulink-wpa",
429,21.0649846,[24DEC6 11EF61],[*BROADCAST],215 (0xD7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 215 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
430,21.0671755,[80000B C94267],[*BROADCAST],215 (0xD7),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 215 dBm, Rate = Unknown, SSID = BroadCast SSID",
431,21.1673874,[24DEC6 11EF61],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
432,21.3721810,[24DEC6 11EF61],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
433,21.4745380,[24DEC6 11EF61],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
434,21.5768095,[24DEC6 11EF61],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
435,21.6793773,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
436,21.7817275,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
437,21.8841230,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
438,21.9284665,[9801A7 951843],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 217 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 4",
439,21.9866028,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
440,22.0120893,[9801A7 951843],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 217 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 5",
441,22.0500376,[9801A7 951843],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 217 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 5",
442,22.0888144,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
443,22.0951770,[9801A7 951843],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 217 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 6",
444,22.1333174,[9801A7 951843],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 217 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 6",
445,22.1912018,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
446,22.1998716,[9801A7 951843],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 217 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 7",
447,22.2377105,[9801A7 951843],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 217 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 7",
448,22.2838040,[9801A7 951843],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 217 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 8",
449,22.2938068,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
450,22.3207179,[9801A7 951843],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 217 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 8",
451,22.3799194,[C2F64F C184D2],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 217 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 6",
452,22.4014621,[C2F64F C184D2],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 217 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 7",
453,22.4986120,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
454,22.5897392,[C2F64F C184D2],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 217 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 4",
455,22.6007718,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
456,22.6133688,[C2F64F C184D2],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 217 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 5",
457,22.8057181,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
458,22.9106581,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
459,23.0105330,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
460,23.0673637,[D4F46F C7A473],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
461,23.1128041,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
462,23.2154087,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
463,23.3178072,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
464,23.3318198,[84EF18 692DC3],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 217 dBm, Rate = Unknown, SSID = BroadCast SSID",
465,23.4201262,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
466,23.5226055,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
467,23.6248064,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
468,23.7306938,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
469,23.8298134,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
470,23.9322222,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
471,24.0345317,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
472,24.1367900,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
473,24.3418081,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
474,24.4442104,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
475,24.4729950,[9800C6 C59461],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 7",
476,24.5545817,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
477,24.6488945,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
478,24.7513307,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
479,24.7572263,[84EF18 692DC3],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 217 dBm, Rate = Unknown, SSID = BroadCast SSID",
480,24.8537574,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
481,24.9561208,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
482,25.0585292,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
483,25.1609127,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
484,25.2633245,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
485,25.3658076,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
486,25.4682091,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
487,25.5704451,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
488,25.6729788,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
489,25.7753405,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
490,25.8777762,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
491,25.9801764,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
492,26.0823957,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
493,26.1848088,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
494,26.2872346,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
495,26.3671624,[E26A2B EB3635],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 217 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 6",
496,26.3947847,[C66431 B1C920],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 217 dBm, Rate = Unknown, SSID = TMobileWingman, Channel = 6",
497,26.3960060,[C66431 B1C920],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 217 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 6",
498,26.4150906,[C66431 B1C920],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 217 dBm, Rate = Unknown, SSID = TMobileWingman, Channel = 6",
499,26.4160891,[C66431 B1C920],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 217 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 6",
500,26.4921300,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
501,26.5083244,[B8D7AF 73B636],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 217 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 5",
502,26.5979142,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
503,26.5999533,[D4A33D 03AC73],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
504,26.7856016,[AE6C12 F9BF2F],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 217 dBm, Rate = Unknown, SSID = TMobileWingman, Channel = 5",
505,26.7868333,[AE6C12 F9BF2F],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 217 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 5",
506,26.7993409,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
507,26.8326077,[AE6C12 F9BF2F],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 217 dBm, Rate = Unknown, SSID = TMobileWingman, Channel = 7",
508,26.8337423,[AE6C12 F9BF2F],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 217 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 7",
509,26.8347400,[48E244 AA2EB7],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 217 dBm, Rate = Unknown, SSID = BroadCast SSID",
510,26.8522298,[AE6C12 F9BF2F],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 217 dBm, Rate = Unknown, SSID = TMobileWingman, Channel = 7",
511,26.8782633,[AE6C12 F9BF2F],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 217 dBm, Rate = Unknown, SSID = TMobileWingman, Channel = 8",
512,26.8794047,[AE6C12 F9BF2F],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 217 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 8",
513,26.8999193,[AE6C12 F9BF2F],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 217 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 8",
514,27.0041281,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
515,27.1064876,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
516,27.2089242,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
517,27.3113180,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
518,27.4138174,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
519,27.5162074,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
520,27.7210134,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
521,27.8234191,[24DEC6 11EF61],[*BROADCAST],218 (0xDA),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 218 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
522,27.9258185,[24DEC6 11EF61],[*BROADCAST],218 (0xDA),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 218 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
523,28.0282255,[24DEC6 11EF61],[*BROADCAST],218 (0xDA),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 218 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
524,28.1304072,[24DEC6 11EF61],[*BROADCAST],218 (0xDA),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 218 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
525,28.2328117,[24DEC6 11EF61],[*BROADCAST],218 (0xDA),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 218 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
526,28.2433889,10.231.231.191,64.233.169.188,,TCP,"TCP:[Keep alive]Flags=...A...., SrcPort=3037, DstPort=5228, PayloadLen=1, Seq=3080786924 - 3080786925, Ack=2850113377, Win=66","{TCP:31, IPv4:30}"
527,28.2590543,64.233.169.188,10.231.231.191,218 (0xDA),TCP,"TCP:[Keep alive ack]Flags=...A...., SrcPort=5228, DstPort=3037, PayloadLen=0, Seq=2850113377, Ack=3080786925, Win=180","{TCP:31, IPv4:30}"
528,28.3353372,[24DEC6 11EF61],[*BROADCAST],218 (0xDA),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 218 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
529,28.4378204,[24DEC6 11EF61],[*BROADCAST],219 (0xDB),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 219 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
530,28.5401338,[24DEC6 11EF61],[*BROADCAST],219 (0xDB),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 219 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
531,28.6425062,[24DEC6 11EF61],[*BROADCAST],219 (0xDB),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 219 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
532,28.7449329,[24DEC6 11EF61],[*BROADCAST],219 (0xDB),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 219 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
533,28.8473306,[24DEC6 11EF61],[*BROADCAST],219 (0xDB),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 219 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
534,28.9498202,[24DEC6 11EF61],[*BROADCAST],219 (0xDB),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 219 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
535,29.0521314,[24DEC6 11EF61],[*BROADCAST],219 (0xDB),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 219 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
536,29.2594499,[24DEC6 11EF61],[*BROADCAST],219 (0xDB),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 219 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
537,29.3106338,[E48B7F D7773B],[*BROADCAST],219 (0xDB),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 219 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 6",
538,29.3594236,[24DEC6 11EF61],[*BROADCAST],219 (0xDB),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 219 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
539,29.4618225,[24DEC6 11EF61],[*BROADCAST],219 (0xDB),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 219 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
540,29.5641346,[24DEC6 11EF61],[*BROADCAST],219 (0xDB),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 219 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
541,29.5739600,[1C3E84 94D0B9],[*BROADCAST],219 (0xDB),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 219 dBm, Rate = Unknown, SSID = BroadCast SSID",
542,29.6666131,[24DEC6 11EF61],[*BROADCAST],220 (0xDC),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 220 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
543,29.7126211,[1C3E84 94D0B9],[*BROADCAST],220 (0xDC),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 220 dBm, Rate = Unknown, SSID = BroadCast SSID",
544,29.7147388,[1C3E84 94D0B9],[*BROADCAST],220 (0xDC),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 220 dBm, Rate = Unknown, SSID = BroadCast SSID",
545,29.7690099,[24DEC6 11EF61],[*BROADCAST],220 (0xDC),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 220 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
546,29.8716573,[24DEC6 11EF61],[*BROADCAST],220 (0xDC),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 220 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
547,29.9738215,[24DEC6 11EF61],[*BROADCAST],220 (0xDC),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 220 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
