Frame Number,Time Offset,Source,Destination,RSSI (dBm),Protocol Name,Description,"This data was collected in front of Room 164, in the middle of the hallway on the floor with the screen of the laptop facing toward the main entrance of Weisenbaker"
521,28.8373307,10.231.231.191,239.255.255.250,,SSDP,"SSDP:Request, M-SEARCH * ","{HTTP:29, UDP:28, IPv4:27}"
522,28.9079108,[24DEC6 11EF61],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
523,29.0101815,[24DEC6 11EF61],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
524,29.1125475,[24DEC6 11EF61],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
525,29.2149503,[24DEC6 11EF61],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
526,29.3173423,[24DEC6 11EF61],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
527,29.4199063,[24DEC6 11EF61],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
528,29.4538780,[B0702D D24DE1],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
529,29.5222672,[24DEC6 11EF61],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
530,29.6245528,[24DEC6 11EF61],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
531,29.7270740,[24DEC6 11EF61],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
532,29.7297807,[648099 9E0B29],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 216 dBm, Rate = Unknown, SSID = BroadCast SSID",
533,29.8295491,[24DEC6 11EF61],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
534,29.8384388,10.231.231.191,239.255.255.250,,SSDP,"SSDP:Request, M-SEARCH * ","{HTTP:29, UDP:28, IPv4:27}"
535,29.9283506,10.231.231.191,64.233.169.188,,TCP,"TCP:[Keep alive]Flags=...A...., SrcPort=3037, DstPort=5228, PayloadLen=1, Seq=3080786891 - 3080786892, Ack=2850113344, Win=66","{TCP:31, IPv4:30}"
536,29.9318415,[24DEC6 11EF61],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
537,29.9461406,64.233.169.188,10.231.231.191,216 (0xD8),TCP,"TCP:[Keep alive ack]Flags=...A...., SrcPort=5228, DstPort=3037, PayloadLen=0, Seq=2850113344, Ack=3080786892, Win=180","{TCP:31, IPv4:30}"
538,30.0341490,[24DEC6 11EF61],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
539,30.1365886,[24DEC6 11EF61],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
540,30.1801525,[9801A7 951843],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 216 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 4",
541,30.2173349,[9801A7 951843],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 216 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 4",
542,30.2544694,[24DEC6 11EF61],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
543,30.2643744,[9801A7 951843],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 216 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 5",
544,30.3017924,[9801A7 951843],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 216 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 5",
545,30.3166718,[60D819 7F1AF1],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 216 dBm, Rate = Unknown, SSID = BroadCast SSID",
546,30.3413637,[24DEC6 11EF61],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
547,30.3476545,[9801A7 951843],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 216 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 6",
548,30.3849328,[9801A7 951843],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 216 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 6",
549,30.3854297,10.231.231.191,128.194.254.1,,DNS,"DNS:QueryId = 0xD0E9, QUERY (Standard query), Query  for docs.google.com of type Host Addr on class Internet","{DNS:34, UDP:33, IPv4:32}"
550,30.3854840,10.231.231.191,128.194.254.1,,DNS,"DNS:QueryId = 0x7078, QUERY (Standard query), Query  for ssl.gstatic.com of type Host Addr on class Internet","{DNS:36, UDP:35, IPv4:32}"
551,30.3909871,128.194.254.1,10.231.231.191,216 (0xD8),DNS,"DNS:QueryId = 0x7078, QUERY (Standard query), Response - Success, 172.217.6.163 ","{DNS:36, UDP:35, IPv4:32}"
552,30.3939807,10.231.231.191,ssl.gstatic.com,,UDP,"UDP:SrcPort = 53490, DstPort = HTTPS(443), Length = 1358","{UDP:38, IPv4:37}"
553,30.4099938,10.231.231.191,128.194.254.2,,DNS,"DNS:QueryId = 0xD0E9, QUERY (Standard query), Query  for docs.google.com of type Host Addr on class Internet","{DNS:41, UDP:40, IPv4:39}"
554,30.4137747,128.194.254.2,10.231.231.191,216 (0xD8),DNS,"DNS:QueryId = 0xD0E9, QUERY (Standard query), Response - Success, 172.217.9.142 ","{DNS:41, UDP:40, IPv4:39}"
555,30.4150593,ssl.gstatic.com,10.231.231.191,216 (0xD8),UDP,"UDP:SrcPort = HTTPS(443), DstPort = 53490, Length = 1358","{UDP:38, IPv4:37}"
556,30.4155464,ssl.gstatic.com,10.231.231.191,216 (0xD8),UDP,"UDP:SrcPort = HTTPS(443), DstPort = 53490, Length = 39","{UDP:38, IPv4:37}"
557,30.4165912,10.231.231.191,docs.google.com,,UDP,"UDP:SrcPort = 53491, DstPort = HTTPS(443), Length = 1358","{UDP:43, IPv4:42}"
558,30.4166866,10.231.231.191,ssl.gstatic.com,,UDP,"UDP:SrcPort = 53490, DstPort = HTTPS(443), Length = 1358","{UDP:38, IPv4:37}"
559,30.4169466,10.231.231.191,ssl.gstatic.com,,UDP,"UDP:SrcPort = 53490, DstPort = HTTPS(443), Length = 47","{UDP:38, IPv4:37}"
560,30.4170176,10.231.231.191,ssl.gstatic.com,,UDP,"UDP:SrcPort = 53490, DstPort = HTTPS(443), Length = 46","{UDP:38, IPv4:37}"
561,30.4293691,ssl.gstatic.com,10.231.231.191,216 (0xD8),UDP,"UDP:SrcPort = HTTPS(443), DstPort = 53490, Length = 38","{UDP:38, IPv4:37}"
562,30.4342965,docs.google.com,10.231.231.191,216 (0xD8),UDP,"UDP:SrcPort = HTTPS(443), DstPort = 53491, Length = 1358","{UDP:43, IPv4:42}"
563,30.4345595,docs.google.com,10.231.231.191,216 (0xD8),UDP,"UDP:SrcPort = HTTPS(443), DstPort = 53491, Length = 39","{UDP:43, IPv4:42}"
564,30.4348080,10.231.231.191,docs.google.com,,UDP,"UDP:SrcPort = 53491, DstPort = HTTPS(443), Length = 47","{UDP:43, IPv4:42}"
565,30.4349059,10.231.231.191,docs.google.com,,UDP,"UDP:SrcPort = 53491, DstPort = HTTPS(443), Length = 46","{UDP:43, IPv4:42}"
566,30.4452526,[24DEC6 11EF61],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
567,30.4686103,docs.google.com,10.231.231.191,216 (0xD8),UDP,"UDP:SrcPort = HTTPS(443), DstPort = 53491, Length = 38","{UDP:43, IPv4:42}"
568,30.4888897,[9801A7 951843],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 216 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 7",
569,30.5338858,[9801A7 951843],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 216 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 8",
570,30.5488708,[24DEC6 11EF61],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
571,30.5964127,10.231.231.191,ssl.gstatic.com,,UDP,"UDP:SrcPort = 53490, DstPort = HTTPS(443), Length = 450","{UDP:38, IPv4:37}"
572,30.6090901,ssl.gstatic.com,10.231.231.191,216 (0xD8),UDP,"UDP:SrcPort = HTTPS(443), DstPort = 53490, Length = 35","{UDP:38, IPv4:37}"
573,30.6184558,ssl.gstatic.com,10.231.231.191,216 (0xD8),UDP,"UDP:SrcPort = HTTPS(443), DstPort = 53490, Length = 26","{UDP:38, IPv4:37}"
574,30.6186444,10.231.231.191,ssl.gstatic.com,,UDP,"UDP:SrcPort = 53490, DstPort = HTTPS(443), Length = 52","{UDP:38, IPv4:37}"
575,30.6332856,ssl.gstatic.com,10.231.231.191,216 (0xD8),UDP,"UDP:SrcPort = HTTPS(443), DstPort = 53490, Length = 358","{UDP:38, IPv4:37}"
576,30.6336170,10.231.231.191,ssl.gstatic.com,,UDP,"UDP:SrcPort = 53490, DstPort = HTTPS(443), Length = 46","{UDP:38, IPv4:37}"
577,30.6457047,[60D819 7F1AF1],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 216 dBm, Rate = Unknown, SSID = BroadCast SSID",
578,30.6485383,[24DEC6 11EF61],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
579,30.7544803,[24DEC6 11EF61],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
580,30.8383563,10.231.231.191,239.255.255.250,,SSDP,"SSDP:Request, M-SEARCH * ","{HTTP:29, UDP:28, IPv4:27}"
581,30.8533468,[24DEC6 11EF61],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
582,30.8946284,10.231.231.191,ssl.gstatic.com,,UDP,"UDP:SrcPort = 53490, DstPort = HTTPS(443), Length = 146","{UDP:38, IPv4:37}"
583,30.9169477,[80000B C94474],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 216 dBm, Rate = Unknown, SSID = BroadCast SSID",
584,30.9179257,[80000B C94474],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa",
585,30.9263556,ssl.gstatic.com,10.231.231.191,216 (0xD8),UDP,"UDP:SrcPort = HTTPS(443), DstPort = 53490, Length = 26","{UDP:38, IPv4:37}"
586,30.9265716,10.231.231.191,ssl.gstatic.com,,UDP,"UDP:SrcPort = 53490, DstPort = HTTPS(443), Length = 48","{UDP:38, IPv4:37}"
587,30.9279871,[80000B C94474],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 216 dBm, Rate = Unknown, SSID = BroadCast SSID",
588,30.9410379,ssl.gstatic.com,10.231.231.191,216 (0xD8),UDP,"UDP:SrcPort = HTTPS(443), DstPort = 53490, Length = 141","{UDP:38, IPv4:37}"
589,30.9412538,10.231.231.191,ssl.gstatic.com,,UDP,"UDP:SrcPort = 53490, DstPort = HTTPS(443), Length = 48","{UDP:38, IPv4:37}"
590,30.9557637,[24DEC6 11EF61],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
591,30.9565669,[80000B C94474],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 216 dBm, Rate = Unknown, SSID = BroadCast SSID",
592,30.9575231,[80000B C94474],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa",
593,30.9604624,[80000B C94474],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 216 dBm, Rate = Unknown, SSID = BroadCast SSID",
594,30.9961271,[80000B C94474],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 216 dBm, Rate = Unknown, SSID = BroadCast SSID",
595,31.0012735,[80000B C94474],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa",
596,31.0062146,[80000B C94474],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 216 dBm, Rate = Unknown, SSID = BroadCast SSID",
597,31.0169722,[80000B C94474],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 216 dBm, Rate = Unknown, SSID = BroadCast SSID",
598,31.0179182,[80000B C94474],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa",
599,31.0182706,10.231.231.191,ssl.gstatic.com,,UDP,"UDP:SrcPort = 53490, DstPort = HTTPS(443), Length = 146","{UDP:38, IPv4:37}"
600,31.0187752,[80000B C94474],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 216 dBm, Rate = Unknown, SSID = BroadCast SSID",
601,31.0492653,10.231.231.191,ssl.gstatic.com,,UDP,"UDP:SrcPort = 53490, DstPort = HTTPS(443), Length = 146","{UDP:38, IPv4:37}"
602,31.0632265,[24DEC6 11EF61],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
603,31.0637029,ssl.gstatic.com,10.231.231.191,216 (0xD8),UDP,"UDP:SrcPort = HTTPS(443), DstPort = 53490, Length = 41","{UDP:38, IPv4:37}"
604,31.0769996,[80000B C94474],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 216 dBm, Rate = Unknown, SSID = BroadCast SSID",
605,31.0790275,[80000B C94474],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 216 dBm, Rate = Unknown, SSID = BroadCast SSID",
606,31.0873103,ssl.gstatic.com,10.231.231.191,216 (0xD8),UDP,"UDP:SrcPort = HTTPS(443), DstPort = 53490, Length = 35","{UDP:38, IPv4:37}"
607,31.1605637,[24DEC6 11EF61],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
608,31.1689808,10.231.231.191,128.194.254.1,,DNS,"DNS:QueryId = 0xEA6E, QUERY (Standard query), Query  for clients6.google.com of type Host Addr on class Internet","{DNS:45, UDP:44, IPv4:32}"
609,31.1709771,128.194.254.1,10.231.231.191,216 (0xD8),DNS,"DNS:QueryId = 0xEA6E, QUERY (Standard query), Response - Success, 49, 0 ","{DNS:45, UDP:44, IPv4:32}"
610,31.1809090,10.231.231.191,clients.l.google.com,,UDP,"UDP:SrcPort = 51297, DstPort = HTTPS(443), Length = 1358","{UDP:47, IPv4:46}"
611,31.1811698,10.231.231.191,clients.l.google.com,,UDP,"UDP:SrcPort = 51297, DstPort = HTTPS(443), Length = 604","{UDP:47, IPv4:46}"
612,31.1991091,clients.l.google.com,10.231.231.191,216 (0xD8),UDP,"UDP:SrcPort = HTTPS(443), DstPort = 51297, Length = 1358","{UDP:47, IPv4:46}"
613,31.2007573,10.231.231.191,clients.l.google.com,,UDP,"UDP:SrcPort = 51297, DstPort = HTTPS(443), Length = 1358","{UDP:47, IPv4:46}"
614,31.2008219,10.231.231.191,clients.l.google.com,,UDP,"UDP:SrcPort = 51297, DstPort = HTTPS(443), Length = 600","{UDP:47, IPv4:46}"
615,31.2068655,10.231.231.191,clients.l.google.com,,UDP,"UDP:SrcPort = 51297, DstPort = HTTPS(443), Length = 1233","{UDP:47, IPv4:46}"
616,31.2117604,clients.l.google.com,10.231.231.191,216 (0xD8),UDP,"UDP:SrcPort = HTTPS(443), DstPort = 51297, Length = 46","{UDP:47, IPv4:46}"
617,31.2191559,clients.l.google.com,10.231.231.191,216 (0xD8),UDP,"UDP:SrcPort = HTTPS(443), DstPort = 51297, Length = 1358","{UDP:47, IPv4:46}"
618,31.2192281,clients.l.google.com,10.231.231.191,216 (0xD8),UDP,"UDP:SrcPort = HTTPS(443), DstPort = 51297, Length = 39","{UDP:47, IPv4:46}"
619,31.2195728,10.231.231.191,clients.l.google.com,,UDP,"UDP:SrcPort = 51297, DstPort = HTTPS(443), Length = 49","{UDP:47, IPv4:46}"
620,31.2197050,10.231.231.191,clients.l.google.com,,UDP,"UDP:SrcPort = 51297, DstPort = HTTPS(443), Length = 49","{UDP:47, IPv4:46}"
621,31.2293682,clients.l.google.com,10.231.231.191,216 (0xD8),UDP,"UDP:SrcPort = HTTPS(443), DstPort = 51297, Length = 38","{UDP:47, IPv4:46}"
622,31.2295154,10.231.231.191,clients.l.google.com,,UDP,"UDP:SrcPort = 51297, DstPort = HTTPS(443), Length = 600","{UDP:47, IPv4:46}"
623,31.2295718,10.231.231.191,clients.l.google.com,,UDP,"UDP:SrcPort = 51297, DstPort = HTTPS(443), Length = 1220","{UDP:47, IPv4:46}"
624,31.2395353,clients.l.google.com,10.231.231.191,216 (0xD8),UDP,"UDP:SrcPort = HTTPS(443), DstPort = 51297, Length = 38","{UDP:47, IPv4:46}"
625,31.2478840,clients.l.google.com,10.231.231.191,216 (0xD8),UDP,"UDP:SrcPort = HTTPS(443), DstPort = 51297, Length = 511","{UDP:47, IPv4:46}"
626,31.2480670,clients.l.google.com,10.231.231.191,217 (0xD9),UDP,"UDP:SrcPort = HTTPS(443), DstPort = 51297, Length = 24","{UDP:47, IPv4:46}"
627,31.2482454,10.231.231.191,clients.l.google.com,,UDP,"UDP:SrcPort = 51297, DstPort = HTTPS(443), Length = 52","{UDP:47, IPv4:46}"
628,31.2557687,clients.l.google.com,10.231.231.191,217 (0xD9),UDP,"UDP:SrcPort = HTTPS(443), DstPort = 51297, Length = 54","{UDP:47, IPv4:46}"
629,31.2559744,clients.l.google.com,10.231.231.191,217 (0xD9),UDP,"UDP:SrcPort = HTTPS(443), DstPort = 51297, Length = 24","{UDP:47, IPv4:46}"
630,31.2564828,10.231.231.191,clients.l.google.com,,UDP,"UDP:SrcPort = 51297, DstPort = HTTPS(443), Length = 46","{UDP:47, IPv4:46}"
631,31.2603822,10.231.231.191,clients.l.google.com,,UDP,"UDP:SrcPort = 51298, DstPort = HTTPS(443), Length = 1358","{UDP:48, IPv4:46}"
632,31.2606520,10.231.231.191,clients.l.google.com,,UDP,"UDP:SrcPort = 51298, DstPort = HTTPS(443), Length = 1241","{UDP:48, IPv4:46}"
633,31.2608304,10.231.231.191,clients.l.google.com,,UDP,"UDP:SrcPort = 51298, DstPort = HTTPS(443), Length = 1220","{UDP:48, IPv4:46}"
634,31.2630247,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
635,31.2807407,clients.l.google.com,10.231.231.191,217 (0xD9),UDP,"UDP:SrcPort = HTTPS(443), DstPort = 51298, Length = 1358","{UDP:48, IPv4:46}"
636,31.2818941,clients.l.google.com,10.231.231.191,217 (0xD9),UDP,"UDP:SrcPort = HTTPS(443), DstPort = 51298, Length = 1358","{UDP:48, IPv4:46}"
637,31.2840961,10.231.231.191,clients.l.google.com,,UDP,"UDP:SrcPort = 51298, DstPort = HTTPS(443), Length = 1358","{UDP:48, IPv4:46}"
638,31.2841607,10.231.231.191,clients.l.google.com,,UDP,"UDP:SrcPort = 51298, DstPort = HTTPS(443), Length = 1237","{UDP:48, IPv4:46}"
639,31.2841966,10.231.231.191,clients.l.google.com,,UDP,"UDP:SrcPort = 51298, DstPort = HTTPS(443), Length = 1216","{UDP:48, IPv4:46}"
640,31.2947669,clients.l.google.com,10.231.231.191,217 (0xD9),UDP,"UDP:SrcPort = HTTPS(443), DstPort = 51298, Length = 43","{UDP:48, IPv4:46}"
641,31.3013036,clients.l.google.com,10.231.231.191,217 (0xD9),UDP,"UDP:SrcPort = HTTPS(443), DstPort = 51298, Length = 1358","{UDP:48, IPv4:46}"
642,31.3014033,clients.l.google.com,10.231.231.191,217 (0xD9),UDP,"UDP:SrcPort = HTTPS(443), DstPort = 51298, Length = 39","{UDP:48, IPv4:46}"
643,31.3017492,10.231.231.191,clients.l.google.com,,UDP,"UDP:SrcPort = 51298, DstPort = HTTPS(443), Length = 49","{UDP:48, IPv4:46}"
644,31.3019489,10.231.231.191,clients.l.google.com,,UDP,"UDP:SrcPort = 51298, DstPort = HTTPS(443), Length = 49","{UDP:48, IPv4:46}"
645,31.3121267,clients.l.google.com,10.231.231.191,217 (0xD9),UDP,"UDP:SrcPort = HTTPS(443), DstPort = 51298, Length = 38","{UDP:48, IPv4:46}"
646,31.3123593,10.231.231.191,clients.l.google.com,,UDP,"UDP:SrcPort = 51298, DstPort = HTTPS(443), Length = 1237","{UDP:48, IPv4:46}"
647,31.3124231,10.231.231.191,clients.l.google.com,,UDP,"UDP:SrcPort = 51298, DstPort = HTTPS(443), Length = 1216","{UDP:48, IPv4:46}"
648,31.3233702,clients.l.google.com,10.231.231.191,217 (0xD9),UDP,"UDP:SrcPort = HTTPS(443), DstPort = 51298, Length = 41","{UDP:48, IPv4:46}"
649,31.3687756,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
650,31.4677644,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
651,31.4921805,clients.l.google.com,10.231.231.191,217 (0xD9),UDP,"UDP:SrcPort = HTTPS(443), DstPort = 51298, Length = 572","{UDP:48, IPv4:46}"
652,31.4923006,clients.l.google.com,10.231.231.191,217 (0xD9),UDP,"UDP:SrcPort = HTTPS(443), DstPort = 51298, Length = 24","{UDP:48, IPv4:46}"
653,31.4924952,10.231.231.191,clients.l.google.com,,UDP,"UDP:SrcPort = 51298, DstPort = HTTPS(443), Length = 52","{UDP:48, IPv4:46}"
654,31.4984725,clients.l.google.com,10.231.231.191,217 (0xD9),UDP,"UDP:SrcPort = HTTPS(443), DstPort = 51298, Length = 107","{UDP:48, IPv4:46}"
655,31.4986487,10.231.231.191,clients.l.google.com,,UDP,"UDP:SrcPort = 51298, DstPort = HTTPS(443), Length = 46","{UDP:48, IPv4:46}"
656,31.4987373,clients.l.google.com,10.231.231.191,216 (0xD8),UDP,"UDP:SrcPort = HTTPS(443), DstPort = 51298, Length = 254","{UDP:48, IPv4:46}"
657,31.4988416,10.231.231.191,clients.l.google.com,,UDP,"UDP:SrcPort = 51298, DstPort = HTTPS(443), Length = 46","{UDP:48, IPv4:46}"
658,31.5150189,[921CB6 005390],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 216 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 6",
659,31.5383967,[921CB6 005390],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 216 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 7",
660,31.5619596,[921CB6 005390],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 216 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 8",
661,31.5725274,[24DEC6 11EF61],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
662,31.5945922,[84100D 0BC1B4],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 216 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 6",
663,31.6369595,clients.l.google.com,10.231.231.191,216 (0xD8),UDP,"UDP:SrcPort = HTTPS(443), DstPort = 51298, Length = 369","{UDP:48, IPv4:46}"
664,31.6375347,10.231.231.191,clients.l.google.com,,UDP,"UDP:SrcPort = 51298, DstPort = HTTPS(443), Length = 48","{UDP:48, IPv4:46}"
665,31.7503150,[921CB6 005390],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 216 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 5",
666,31.7752092,[24DEC6 11EF61],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
667,31.8392997,10.231.231.191,239.255.255.250,,SSDP,"SSDP:Request, M-SEARCH * ","{HTTP:29, UDP:28, IPv4:27}"
668,31.8774319,[24DEC6 11EF61],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
669,32.0821554,[24DEC6 11EF61],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
670,32.1876954,[24DEC6 11EF61],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
671,32.2869934,[24DEC6 11EF61],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
